ID,Code,Nama,Level,ParentID
120883,1608182005,YOSOWINANGUN,4,120878
120895,160819,BELITANG MULYA,3,191220
120907,1608192012,MULYA SARI,4,120895
120900,1608192005,PETANGGAN,4,120895
120901,1608192006,PURWODADI,4,120895
120899,1608192004,REJO SARI,4,120895
120896,1608192001,SARI GUNA,4,120895
120897,1608192002,SIDO WALUYO,4,120895
120902,1608192007,SRI MULYO,4,120895
120904,1608192009,SRIBUDAYA,4,120895
120898,1608192003,SUGIH WARAS,4,120895
120905,1608192010,SUKOHARJO,4,120895
120906,1608192011,TULUNG SARI,4,120895
120903,1608192008,ULAK BUNTAR,4,120895
120601,160802,BUAY MADANG,3,191220
120614,1608022035,AMAN JAYA,4,120601
120613,1608022034,CIPTA MUDA,4,120601
120616,1608022037,GANJAR AGUNG,4,120601
120603,1608022002,KURUNGAN NYAWA,4,120601
120610,1608022031,KURUNGAN NYAWA I,4,120601
120611,1608022032,KURUNGAN NYAWA II,4,120601
120612,1608022033,KURUNGAN NYAWA III,4,120601
120618,1608022039,MUDA SENTOSA,4,120601
120617,1608022038,MULYO AGUNG,4,120601
120604,1608022003,PISANG JAYA,4,120601
120607,1608022006,SRIDADI,4,120601
120602,1608022001,SUKA RAJA,4,120601
120615,1608022036,SUKARAJA TUHA,4,120601
120605,1608022004,SUMBER AGUNG,4,120601
120608,1608022009,TANJUNG BULAN,4,120601
120606,1608022005,TEBAT JAYA,4,120601
120609,1608022010,WAY HALOM,4,120601
120780,160812,BUAY MADANG TIMUR,3,191220
120791,1608122011,BANGUN HARJO,4,120780
120803,1608122023,BANYUMAS ASRI,4,120780
120809,1608122029,BERASAN MULYA,4,120780
120807,1608122027,BUKIT MAS,4,120780
120804,1608122024,GUMUK REJO,4,120780
120790,1608122010,KARANG TENGAH,4,120780
120801,1608122021,KEDU,4,120780
120802,1608122022,KEDUNG REJO,4,120780
120799,1608122019,KUMPUL REJO,4,120780
120787,1608122007,LIMAN SARI,4,120780
120800,1608122020,METRO REJO,4,120780
120793,1608122013,PENGANDONAN,4,120780
120806,1608122026,RAMAN AGUNG,4,120780
120794,1608122014,REJO DADI,4,120780
120797,1608122017,ROWODADI,4,120780
120786,1608122006,SRIKATON,4,120780
120785,1608122005,SUKA MAJU,4,120780
120798,1608122018,SUKODADI,4,120780
120795,1608122015,SUKOHARJO,4,120780
120784,1608122004,SUMBER ASRI,4,120780
120788,1608122008,SUMBER HARJO,4,120780
120789,1608122009,SUMBER MULYO,4,120780
120810,1608122030,SUMBER TANI,4,120780
120796,1608122016,SUMEDANG SARI,4,120780
120792,1608122012,TAMBAK BOYO,4,120780
120808,1608122028,TANJUNG AGUNG,4,120780
120781,1608122001,TANJUNG MAS,4,120780
120805,1608122025,TANJUNG MULYA,4,120780
120782,1608122002,TANJUNGSARI,4,120780
120783,1608122003,TEKO REJO,4,120780
120908,160820,BUAY PEMUKA BANGSA RAJA,3,191220
120910,1608202002,ANYAR,4,120908
120914,1608202006,MUNCAK KABAU,4,120908
120911,1608202003,PANDAN SARI II,4,120908
120912,1608202004,RAWASARI,4,120908
120915,1608202007,SRI BULAN,4,120908
120909,1608202001,SRI BUNGA,4,120908
120913,1608202005,SURYA MENANG,4,120908
120657,160805,BUAY PEMUKA PELIUNG,3,191220
120668,1608052011,BANDAR JAYA,4,120657
120667,1608052010,BANTAN,4,120657
120670,1608052013,BANTAN PELITA,4,120657
120661,1608052004,BANU AYU,4,120657
120660,1608052003,BANU MAS,4,120657
120659,1608052002,NEGERI AGUNG,4,120657
120669,1608052012,NEGERI AGUNG JAYA,4,120657
120658,1608052001,NEGERI PAKUAN,4,120657
120666,1608052009,PAHANG ASRI,4,120657
120665,1608052008,PEMETUNG BESUKI,4,120657
120662,1608052005,PULAU NEGARA,4,120657
120663,1608052006,SAUNG DADI,4,120657
120664,1608052007,TRANTANG SAKTI,4,120657
120771,160811,BUNGA MAYANG,3,191220
120772,1608112001,BATU RAJA BUNGIN,4,120771
120775,1608112004,NEGERI RATU,4,120771
120777,1608112006,NEGERI RATU BARU,4,120771
120776,1608112005,PERACAK,4,120771
120774,1608112003,SABAHLIOH,4,120771
120779,1608112008,SUKABARU,4,120771
120773,1608112002,TULANG BAWANG,4,120771
120778,1608112007,TUNAS PERACAK,4,120771
120643,160804,CEMPAKA,3,191220
120649,1608042014,CAMPANG TIGA HULU,4,120643
120653,1608042018,CAMPANG TIGA ILIR,4,120643
120656,1608042021,CAMPANG TIGA JAYA,4,120643
120651,1608042016,CEMPAKA,4,120643
120644,1608042001,GUNUNG BATU,4,120643
120646,1608042011,GUNUNG JATI,4,120643
120655,1608042020,HARISAN JAYA,4,120643
120647,1608042012,KURIPAN,4,120643
120654,1608042019,MALUAI INDAH,4,120643
120648,1608042013,NEGERI SAKTI,4,120643
120652,1608042017,SUKABUMI,4,120643
120650,1608042015,SUKARAJA,4,120643
120645,1608042010,ULAK BARU,4,120643
120855,160816,JAYAPURA,3,191220
120857,1608162002,BUNGA MAYANG,4,120855
120861,1608162006,CONDONG,4,120855
120856,1608162001,JAYAPURA,4,120855
120863,1608162008,KAMBANG,4,120855
120859,1608162004,MENDAH,4,120855
120862,1608162007,PERACAK JAYA,4,120855
120860,1608162005,TUMIJAYA,4,120855
120858,1608162003,WAY SALAK,4,120855
120691,160807,MADANG SUKU I,3,191220
120702,1608072022,AGUNG JATI,4,120691
120693,1608072003,GUNUNG TERANG,4,120691
120696,1608072014,HARJO MULYO,4,120691
120704,1608072024,HARJO MULYO JAYA,4,120691
120700,1608072019,JATI SARI,4,120691
120697,1608072015,JAYA BAKTI,4,120691
120694,1608072004,KARTA MULYA,4,120691
120692,1608072002,MENDAYUN,4,120691
120699,1608072017,MENGULAK,4,120691
120698,1608072016,RASUAN,4,120691
120703,1608072023,RASUAN DARAT,4,120691
120695,1608072007,SP. KERTA MULYA,4,120691
120701,1608072021,TRI DADI,4,120691
120671,160806,MADANG SUKU II,3,191220
120682,1608062020,BANBANREJO,4,120671
120685,1608062023,DADIMULYO,4,120671
120679,1608062011,JATI MULYA II,4,120671
120690,1608062028,KALIREJO,4,120671
120672,1608062001,KARANG NEGARA,4,120671
120675,1608062006,KARTA NEGARA,4,120671
120674,1608062005,KOTA NEGARA,4,120671
120688,1608062026,KOTA NEGARA TIMUR,4,120671
120678,1608062010,MARGO TANI,4,120671
120687,1608062025,MARGOTANI II,4,120671
120676,1608062007,PANDAN AGUNG,4,120671
120680,1608062012,PANDAN JAYA,4,120671
120681,1608062014,RASUAN BARU,4,120671
120673,1608062002,RIANG BANDUNG,4,120671
120686,1608062024,RIANG BANDUNG ILIR,4,120671
120677,1608062009,SRI MULYO,4,120671
120684,1608062022,SRIKENCANA,4,120671
120683,1608062021,SUKA NEGARA,4,120671
120689,1608062027,TALANG GIRING,4,120671
120811,160813,MADANG SUKU III,3,191220
120812,1608132001,BANDING AGUNG,4,120811
120816,1608132005,BATU MARTA VI,4,120811
120820,1608132009,BATU MARTA X,4,120811
120818,1608132007,BINA AMARTA,4,120811
120817,1608132006,KARYA MAKMUR,4,120811
120821,1608132010,MARTA V JAYA,4,120811
120813,1608132002,NIKAN,4,120811
120819,1608132008,SUKA DAMAI,4,120811
120814,1608132003,SURABAYA,4,120811
120815,1608132004,WANA BAKTI,4,120811
120584,160801,MARTAPURA,3,191220
120588,1608011016,BUKIT SARI,4,120584
120585,1608011007,DUSUN MARTAPURA,4,120584
120594,1608012010,KEROMONGAN,4,120584
120593,1608012009,KOTA BARU,4,120584
120597,1608012020,KOTABARU BARAT,4,120584
120598,1608012021,KOTABARU SELATAN,4,120584
120587,1608011014,PAKU SENGKUNYIT,4,120584
120586,1608011008,PASAR MARTAPURA,4,120584
120595,1608012011,PERJAYA,4,120584
120599,1608012022,PERJAYA BARAT,4,120584
120596,1608012015,SUKOMULYO,4,120584
120589,1608011017,SUNGAI TUHA JAYA,4,120584
120592,1608012006,TANJUNG KEMALA,4,120584
120600,1608012023,TANJUNG KEMALA BARAT,4,120584
120590,1608011018,TERUKIS RAHAYU,4,120584
120591,1608011019,VETERAN JAYA,4,120584
120822,160814,SEMENDAWAI BARAT,3,191220
120828,1608142006,ADU MANIS,4,120822
120824,1608142002,BETUNG,4,120822
120833,1608142011,BETUNG TIMUR,4,120822
120830,1608142008,KANGKUNG,4,120822
120832,1608142010,KANGKUNG ILIR,4,120822
120826,1608142004,MENANGA BESAR,4,120822
120834,1608142012,MENANGA SARI,4,120822
120827,1608142005,MENANGA TENGAH,4,120822
120831,1608142009,SRI TANJUNG,4,120822
120829,1608142007,SUKA NEGERI,4,120822
120823,1608142001,TANJUNG KUKUH,4,120822
120825,1608142003,TANJUNG MAS,4,120822
120705,160808,SEMENDAWAI SUKU III,3,191220
120714,1608082015,CAHAYA NEGERI,4,120705
120707,1608082003,GUNUNG SUGIH,4,120705
120706,1608082002,JAYA MULYA,4,120705
120712,1608082013,KARANG ENDAH,4,120705
120721,1608082029,KARANG MARGA,4,120705
120711,1608082011,KRUJON,4,120705
120708,1608082007,MARGO REJO,4,120705
120719,1608082027,MARGODADI,4,120705
120717,1608082025,MUJO RAHAYU,4,120705
120713,1608082014,SRIWANGI,4,120705
120723,1608082031,SRIWANGI ULU,4,120705
120715,1608082016,SUKA MULYA,4,120705
120710,1608082010,TAMAN AGUNG,4,120705
120718,1608082026,TAMAN HARJO,4,120705
120724,1608082032,TAMAN MULYO,4,120705
120716,1608082017,TARAMAN,4,120705
120720,1608082028,TARAMAN JAYA,4,120705
120722,1608082030,TRIMO REJO,4,120705
120709,1608082009,TRIMOHARJO,4,120705
120835,160815,SEMENDAWAI TIMUR,3,191220
120853,1608152018,BAWANG TIKAR,4,120835
120844,1608152009,BUNGIN JAYA,4,120835
120845,1608152010,BURNAI JAYA,4,120835
120842,1608152007,BURNAI MULYA,4,120835
120850,1608152015,HARAPAN JAYA,4,120835
120838,1608152003,KARANG ANYAR,4,120835
120836,1608152001,KARANG MELATI,4,120835
120837,1608152002,KARANG MENJANGAN,4,120835
120848,1608152013,KARANG MULYA,4,120835
120854,1608152019,KARYA BAKTI,4,120835
120843,1608152008,KOTA MULYA,4,120835
120840,1608152005,KOTA TANAH,4,120835
120851,1608152016,MELATI AGUNG,4,120835
120847,1608152012,MELATI JAYA,4,120835
120846,1608152011,MULIA JAYA,4,120835
120841,1608152006,NIRWANA,4,120835
120839,1608152004,TULUNG HARAPAN,4,120835
120852,1608152017,WANA MAKMUR,4,120835
120849,1608152014,WANASARI,4,120835
191224,1612,PENUKAL ABAB LEMATANG ILIR,2,191090
121665,161204,ABAB,3,191224
121666,1612042001,BETUNG,4,121665
121667,1612042002,BETUNG BARAT,4,121665
121673,1612042008,BETUNG SELATAN,4,121665
121668,1612042003,KARANG AGUNG,4,121665
121670,1612042005,PENGABUAN,4,121665
121672,1612042007,PENGABUAN TIMUR,4,121665
121671,1612042006,PRAMBATAN,4,121665
121669,1612042004,TANJUNG KURUNG,4,121665
121651,161203,PENUKAL,3,191224
121656,1612032005,AIR ITAM,4,121651
121658,1612032007,AIR ITAM TIMUR,4,121651
121661,1612032010,BABAT,4,121651
121653,1612032002,GUNUNG MENANG,4,121651
121657,1612032006,GUNUNG RAJA,4,121651
121654,1612032003,MANGKUNEGARA,4,121651
121664,1612032013,MANGKUNEGARA TIMUR,4,121651
121652,1612032001,PURUN,4,121651
121663,1612032012,PURUN TIMUR,4,121651
121655,1612032004,RAJA JAYA,4,121651
121660,1612032009,SPANTAN JAYA,4,121651
121662,1612032011,SUKA RAJA,4,121651
121659,1612032008,SUNGAI LANGAN,4,121651
121637,161202,PENUKAL UTARA,3,191224
121642,1612022005,KARANG TANDING,4,121637
121646,1612022009,KOTA BARU,4,121637
121643,1612022006,LUBUK TAMPUI,4,121637
121650,1612022013,MUARA IKAN,4,121637
121640,1612022003,PRABU MENANG,4,121637
121638,1612022001,SUKARAMI,4,121637
121649,1612022012,TAMBAK,4,121637
121641,1612022004,TANDING MARGA,4,121637
121639,1612022002,TANJUNG BARU,4,121637
121644,1612022007,TEMPIRAI,4,121637
121645,1612022008,TEMPIRAI SELATAN,4,121637
121648,1612022011,TEMPIRAI TIMUR,4,121637
121647,1612022010,TEMPIRAI UTARA,4,121637
121616,161201,TALANG UBI,3,191224
121632,1612012014,BENAKAT MINYAK,4,121616
121624,1612012002,BENUANG,4,121616
121635,1612012019,BERUGE DARAT,4,121616
121622,1612011018,HANDAYANI MULYA,4,121616
121627,1612012006,KARTA DEWA,4,121616
121628,1612012007,PANTA DEWA,4,121616
121621,1612011017,PASAR BHAYANGKARA,4,121616
121630,1612012009,SEMANGUS,4,121616
121636,1612012020,SIMPANG TAIS,4,121616
121631,1612012013,SINAR DEWA,4,121616
121634,1612012016,SUKA DAMAI,4,121616
121633,1612012015,SUKA MAJU,4,121616
121629,1612012008,SUNGAI BAUNG,4,121616
121626,1612012005,SUNGAI IBUL,4,121616
121625,1612012004,TALANG AKAR,4,121616
121623,1612012001,TALANG BULANG,4,121616
121618,1612011010,TALANG UBI BARAT,4,121616
121620,1612011012,TALANG UBI SELATAN,4,121616
121617,1612011003,TALANG UBI TIMUR,4,121616
121619,1612011011,TALANG UBI UTARA,4,121616
121674,161205,TANAH ABANG,3,191224
121675,1612052001,BUMI AYU,4,121674
121680,1612052006,CURUP,4,121674
121685,1612052011,HARAPAN JAYA,4,121674
121687,1612052013,LUNAS JAYA,4,121674
121683,1612052009,MODONG,4,121674
121690,1612052016,MUARA DUA,4,121674
121676,1612052002,MUARA SUNGAI,4,121674
121682,1612052008,PANDAN,4,121674
121681,1612052007,RAJA,4,121674
121688,1612052014,RAJA BARAT,4,121674
121678,1612052004,SEDUPI,4,121674
121691,1612052017,SUKAMANIS,4,121674
121679,1612052005,SUKARAJA,4,121674
121689,1612052015,TANAH ABANG JAYA,4,121674
121684,1612052010,TANAH ABANG SELATAN,4,121674
121677,1612052003,TANAH ABANG UTARA,4,121674
121686,1612052012,TANJUNG DALAM,4,121674
191086,12,SUMATERA UTARA,1,0
191156,1209,ASAHAN,2,191086
109295,120918,AEK KUASAN,3,191156
109302,1209182013,AEK LOBA,4,109295
109297,1209182002,AEK LOBA AFD I,4,109295
109296,1209181001,AEK LOBA PEKAN,4,109295
109298,1209182003,ALANG BONBON,4,109295
109300,1209182010,LOBU JIUR,4,109295
109301,1209182011,RAWA SARI,4,109295
109299,1209182009,SENGON SARI,4,109295
109418,120932,AEK LEDONG,3,191156
109419,1209322001,AEK BANGE,4,109418
109420,1209322002,AEK KORSIK,4,109418
109421,1209322003,AEK LEDONG,4,109418
109423,1209322005,AEK NABUNTU,4,109418
109422,1209322004,LEDONG BARAT,4,109418
109424,1209322006,LEDONG TIMUR,4,109418
109425,1209322007,PADANG SIPIROK,4,109418
109330,120921,AEK SONGSONGAN,3,191156
109334,1209212004,AEK BAMBAN,4,109330
109331,1209212001,AEK SONGSONGAN,4,109330
109336,1209212006,LOBU RAPPA,4,109330
109335,1209212005,MARJANJI ACEH,4,109330
109339,1209212009,MEKAR MARJANJI,4,109330
109333,1209212003,PERKEBUNAN BANDAR PULAU,4,109330
109332,1209212002,PERKEBUNAN BANDAR SELAMAT,4,109330
109338,1209212008,SITUNJAK,4,109330
109337,1209212007,TANGGA,4,109330
109238,120913,AIR BATU,3,191156
109247,1209132013,AIR GENTING,4,109238
109246,1209132012,AIR TELUK HESSA,4,109238
109245,1209132010,DANAU SIJABUT,4,109238
109248,1209132014,HESSA AIR GENTING,4,109238
109242,1209132007,HESSA PERLOMPONGAN,4,109238
109243,1209132008,PERKEBUNAN AIR BATU I/II,4,109238
109244,1209132009,PERKEBUNAN AIR BATU III/IX,4,109238
109241,1209132006,PERKEBUNAN PULAHAN,4,109238
109240,1209132003,PINANGGIRIPAN,4,109238
109250,1209132019,PULAU PULE,4,109238
109239,1209132001,SEI ALIM ULU,4,109238
109249,1209132018,SIJABUT TERATAI,4,109238
109205,120909,AIR JOMAN,3,191156
109207,1209092002,AIR JOMAN,4,109205
109208,1209092003,AIR JOMAN BARU,4,109205
109209,1209092005,BANJAR,4,109205
109206,1209091001,BINJAI SERBANGAN,4,109205
109210,1209092007,PASAR LEMBU,4,109205
109211,1209092008,PUNGGULAN,4,109205
109212,1209092012,SUBUR,4,109205
109285,120917,BANDAR PASIR MANDOGE,3,191156
109286,1209172001,BANDAR PASIR MANDOGE,4,109285
109294,1209172009,GOTTING SIDODADI,4,109285
109287,1209172002,HUTA BAGASAN,4,109285
109292,1209172007,HUTA PADANG,4,109285
109291,1209172006,SEI KOPAS,4,109285
109288,1209172003,SEI NADORAS,4,109285
109289,1209172004,SILAU JAWA,4,109285
109290,1209172005,SUKA MAKMUR,4,109285
109293,1209172008,TOMUAN HOLBUNG,4,109285
109264,120915,BANDAR PULAU,3,191156
109272,1209152020,AEK NAGALI,4,109264
109265,1209152003,BANDAR PULAU PEKAN,4,109264
109266,1209152005,BUNTU MARAJA,4,109264
109273,1209152021,GAJAH SAKTI,4,109264
109267,1209152006,GONTING MALAHA,4,109264
109274,1209152022,GUNUNG BERKAT,4,109264
109271,1209152019,HUTA RAO,4,109264
109268,1209152010,PADANG PULAU,4,109264
109269,1209152012,PERKEBUNAN AEK TARUM,4,109264
109270,1209152016,PERKEBUNAN PADANG PULAU,4,109264
109275,120916,BUNTU PANE,3,191156
109276,1209162001,AMBALUTU,4,109275
109277,1209162002,BUNTU PANE,4,109275
109284,1209162019,KARYA AMBALUTU,4,109275
109278,1209162003,LESTARI,4,109275
109282,1209162017,MEKAR SARI,4,109275
109283,1209162018,PERKEBUNAN SEI SILAU,4,109275
109279,1209162005,PRAPAT JANJI,4,109275
109280,1209162007,SEI SILAU TIMUR,4,109275
109281,1209162016,SIONGGANG,4,109275
109303,120919,KOTA KISARAN BARAT,3,191156
109304,1209191001,BUNUT,4,109303
109305,1209191002,BUNUT BARAT,4,109303
109306,1209191003,DADIMULYO,4,109303
109307,1209191004,KISARAN BARAT,4,109303
109308,1209191005,KISARAN BARU,4,109303
109309,1209191006,KISARAN KOTA,4,109303
109310,1209191007,MEKAR BARU,4,109303
109311,1209191008,SEI RENGGAS,4,109303
109312,1209191009,SENDANG SARI,4,109303
109313,1209191010,SIDODADI,4,109303
109314,1209191011,SIDOMUKTI,4,109303
109315,1209191012,TEBING KISARAN,4,109303
109316,1209191013,TEGAL SARI,4,109303
109317,120920,KOTA KISARAN TIMUR,3,191156
109329,1209201012,GAMBIR BARU,4,109317
109328,1209201011,KARANG ANYER,4,109317
109327,1209201010,KEDAI LEDANG,4,109317
109326,1209201009,KISARAN NAGA,4,109317
109325,1209201008,KISARAN TIMUR,4,109317
109324,1209201007,LESTARI,4,109317
109323,1209201006,MUTIARA,4,109317
109322,1209201005,SELAWAN,4,109317
109321,1209201004,SENTANG,4,109317
109320,1209201003,SIUMBUT BARU,4,109317
109319,1209201002,SIUMBUT UMBUT,4,109317
109318,1209201001,TELADAN,4,109317
109197,120908,MERANTI,3,191156
109203,1209082021,AIR PUTIH,4,109197
109202,1209082019,GAJAH,4,109197
109198,1209082002,MERANTI,4,109197
109199,1209082004,PERKEBUNAN SEI BALAI,4,109197
109200,1209082011,SEI BELURU,4,109197
109201,1209082012,SERDANG,4,109197
109204,1209082022,SUKAJADI,4,109197
109251,120914,PULAU RAKYAT,3,191156
109258,1209142007,BANGUN,4,109251
109262,1209142011,BARU,4,109251
109256,1209142005,MANIS,4,109251
109263,1209142012,MEKAR SARI,4,109251
109261,1209142010,OFA PADANG MAHONDANG,4,109251
109255,1209142004,ORIKA,4,109251
109260,1209142009,PADANG MAHONDANG,4,109251
109259,1209142008,PERSATUAN,4,109251
109254,1209142003,PULAU RAKYAT PEKAN,4,109251
109253,1209142002,PULAU RAKYAT TUA,4,109251
109252,1209142001,SEI PIRING,4,109251
109257,1209142006,TUNGGUL 45,4,109251
109400,120930,PULO BANDRING,3,191156
109410,1209302010,BUNUT SEBERANG,4,109400
109405,1209302005,GEDANGAN,4,109400
109402,1209302002,PERHUTAAN SILAU,4,109400
109407,1209302007,PULO BANDRING,4,109400
109408,1209302008,SIDOMULYO,4,109400
109401,1209302001,SUKA DAMAI,4,109400
109409,1209302009,SUKA DAMAI BARAT,4,109400
109406,1209302006,SUKA MAKMUR,4,109400
109404,1209302004,TAMAN SARI,4,109400
109403,1209302003,TANAH RAKYAT,4,109400
109340,120922,RAHUNING,3,191156
109344,1209222004,BATU ANAM,4,109340
109343,1209222003,GUNUNG MELAYU,4,109340
109345,1209222005,PERKEBUNAN AEK NAGAGA,4,109340
109342,1209222002,PERKEBUNAN GUNUNG MELAYU,4,109340
109341,1209222001,RAHUNING,4,109340
109346,1209222006,RAHUNING I,4,109340
109347,1209222007,RAHUNING II,4,109340
109392,120929,RAWANG PANCA ARGA,3,191156
109398,1209292006,PANCA ARGA,4,109392
109397,1209292005,PONDOK BUNGUR,4,109392
109394,1209292002,RAWANG BARU,4,109392
109393,1209292001,RAWANG LAMA,4,109392
109395,1209292003,RAWANG PASAR IV,4,109392
109396,1209292004,RAWANG PASAR V,4,109392
109399,1209292007,RAWANG PASAR VI,4,109392
109348,120923,SEI DADAP,3,191156
109354,1209232006,BAHUNG SIBATU-BATU,4,109348
109358,1209232010,PASIRAN,4,109348
109350,1209232002,PERKEBUNAN SEI DADAP I/II,4,109348
109351,1209232003,PERKEBUNAN SEI DADAP III/IV,4,109348
109355,1209232007,SEI ALIM HASAK,4,109348
109357,1209232009,SEI KAMAH BARU,4,109348
109352,1209232004,SEI KAMAH I,4,109348
109353,1209232005,SEI KAMAH II,4,109348
109349,1209232001,TANJUNG ALAM,4,109348
109356,1209232008,TANJUNG ASRI,4,109348
109222,120911,SEI KEPAYANG,3,191156
109228,1209112016,BANGUN BARU,4,109222
109227,1209112015,PERBANGUNAN,4,109222
109226,1209112014,PERTAHANAN,4,109222
109224,1209112010,SEI KEPAYANG KANAN,4,109222
109223,1209112008,SEI KEPAYANG TENGAH,4,109222
109225,1209112011,SEI PAHAM,4,109222
109359,120924,SEI KEPAYANG BARAT,3,191156
109361,1209242002,SEI JAWI-JAWI,4,109359
109365,1209242006,SEI KEPAYANG KIRI,4,109359
109364,1209242005,SEI LENDIR,4,109359
109360,1209242001,SEI NANGKA,4,109359
109362,1209242003,SEI SERINDAN,4,109359
109363,1209242004,SEI TUALANG PANDAU,4,109359
109366,120925,SEI KEPAYANG TIMUR,3,191156
109370,1209252004,SARANG HELANG,4,109366
109367,1209252001,SEI LUNANG,4,109366
109368,1209252002,SEI PASIR,4,109366
109371,1209252005,SEI SEMBILANG,4,109366
109369,1209252003,SEI TEMPURUNG,4,109366
109380,120927,SETIA JANJI,3,191156
109385,1209272005,BANGUN SARI,4,109380
109383,1209272003,SEI SILAU BARAT,4,109380
109382,1209272002,SEI SILAU TUA,4,109380
109384,1209272004,SILAU MARAJA,4,109380
109381,1209272001,URUNG PANE,4,109380
109386,120928,SILAU LAUT,3,191156
109391,1209282005,BANGUN SARI,4,109386
109390,1209282004,LUBUK PALAS,4,109386
109387,1209282001,SILO BARU,4,109386
109389,1209282003,SILO BONTO,4,109386
109388,1209282002,SILO LAMA,4,109386
109229,120912,SIMPANG EMPAT,3,191156
109237,1209122013,ANJUNG GANJANG,4,109229
109231,1209122004,PERKEBUNAN HESSA,4,109229
109230,1209122002,PERKEBUNAN SUKA RAJA,4,109229
109232,1209122006,SEI DUA HULU,4,109229
109233,1209122007,SEI LAMA,4,109229
109234,1209122008,SILOMLOM,4,109229
109235,1209122009,SIMPANG EMPAT,4,109229
109236,1209122012,SIPAKU AREA,4,109229
109213,120910,TANJUNG BALAI,3,191156
109214,1209102001,ASAHAN MATI,4,109213
109215,1209102002,BAGAN ASAHAN,4,109213
109216,1209102003,BAGAN ASAHAN BARU,4,109213
109217,1209102004,BAGAN ASAHAN PEKAN,4,109213
109218,1209102005,KAPIAS BATU VIII,4,109213
109219,1209102006,PEMATANG SEI BARU,4,109213
109220,1209102007,SEI APUNG,4,109213
109221,1209102008,SEI APUNG JAYA,4,109213
109411,120931,TELUK DALAM,3,191156
109412,1209312001,AIR TELUK KIRI,4,109411
109417,1209312006,MEKAR TANJUNG,4,109411
109414,1209312003,PERKEBUNAN TELUK DALAM,4,109411
109415,1209312004,PULAU MARIA,4,109411
109416,1209312005,PULAU TANJUNG,4,109411
109413,1209312002,TELUK DALAM,4,109411
109372,120926,TINGGI RAJA,3,191156
109379,1209262007,PADANG SARI,4,109372
109376,1209262004,PIASA ULU,4,109372
109377,1209262005,SIDOMULYO,4,109372
109374,1209262002,SUMBER HARAPAN,4,109372
109378,1209262006,TELADAN,4,109372
109375,1209262003,TERUSAN TENGAH,4,109372
109373,1209262001,TINGGI RAJA,4,109372
191166,1219,BATU BARA,2,191086
111563,121903,AIR PUTIH,3,191166
111572,1219032008,ARAS,4,111563
111564,1219031001,INDRAPURA,4,111563
111565,1219031019,INDRASAKTI,4,111563
111582,1219032018,KAMPUNG KELAPA,4,111563
111566,1219032002,LIMAU SUNDAI,4,111563
111573,1219032009,PASAR LAPAN,4,111563
111567,1219032003,PEMATANG PANJANG,4,111563
111581,1219032017,PERKOTAAN,4,111563
111574,1219032010,SIPARE-PARE,4,111563
111577,1219032013,SUKA RAMAI,4,111563
111568,1219032004,SUKARAJA,4,111563
111571,1219032007,TANAH MERAH,4,111563
111578,1219032014,TANAH RENDAH,4,111563
111569,1219032005,TANAH TINGGI,4,111563
111576,1219032012,TANJUNGHARAPAN,4,111563
111575,1219032011,TANJUNGKUBAH,4,111563
111570,1219032006,TANJUNGMUDA,4,111563
111579,1219032015,TANJUNGMULYA,4,111563
111580,1219032016,TITI PAYUNG,4,111563
111658,121910,DATUK LIMA PULUH,3,191166
111666,1219102008,AIR HITAM,4,111658
111668,1219102010,CAHAYA PARDOMUAN,4,111658
111660,1219102002,EMPAT NEGERI,4,111658
111667,1219102009,KWALA GUNUNG,4,111658
111663,1219102005,LUBUK BESAR,4,111658
111662,1219102004,LUBUK HULU,4,111658
111659,1219102001,PERKEBUNAN TANAH ITAM ULU,4,111658
111664,1219102006,PULAU SEJUK,4,111658
111665,1219102007,SIMPANG DOLOK,4,111658
111661,1219102003,SUMBER REJO,4,111658
111669,121911,DATUK TANAH DATAR,3,191166
111674,1219112005,BANGUN SARI,4,111669
111673,1219112004,BINJAI BARU,4,111669
111679,1219112010,GLUGUR MAKMUR,4,111669
111675,1219112006,KARANG BARU,4,111669
111677,1219112008,MEKAR BARU,4,111669
111676,1219112007,PERKEBUNAN PETATAL,4,111669
111672,1219112003,PERKEBUNAN TANAH DATAR,4,111669
111678,1219112009,PETATAL,4,111669
111671,1219112002,SEI MUKA,4,111669
111670,1219112001,SUMBER TANI,4,111669
111633,121908,LAUT TADOR,3,191166
111638,1219082005,DEWI SRI,4,111633
111643,1219082010,KANDANGAN,4,111633
111635,1219082002,LAUT TADOR,4,111633
111641,1219082008,MEKAR SARI,4,111633
111636,1219082003,PELANGGIRAN LAUT TADOR,4,111633
111637,1219082004,PERKEBUNAN TANJUNG KASAU,4,111633
111642,1219082009,SEI SIMUJUR,4,111633
111639,1219082006,TANJUNG KASAU,4,111633
111634,1219082001,TANJUNG PRAPAT,4,111633
111640,1219082007,TANJUNG SERI,4,111633
111583,121904,LIMA PULUH,3,191166
111589,1219042016,ANTARA,4,111583
111584,1219041001,LIMA PULUH KOTA,4,111583
111585,1219042011,MANGKAI BARU,4,111583
111586,1219042012,MANGKAI LAMA,4,111583
111587,1219042014,PERKEBUNAN DOLOK,4,111583
111588,1219042015,PERKEBUNAN KWALA GUNUNG,4,111583
111590,1219042017,PERKEBUNAN LIMA PULUH,4,111583
111591,1219042018,PERKEBUNAN LIMAU MANIS,4,111583
111592,1219042019,PERKEBUNAN TANAH GAMBUS,4,111583
